Logger 4,Time,Celsius(°C)
1620,2025-02-19 22:58:00,-3.5
1621,2025-02-19 23:00:00,-3.5
1622,2025-02-19 23:02:00,-3.5
1623,2025-02-19 23:04:00,-3.5
1624,2025-02-19 23:06:00,-3.5
1625,2025-02-19 23:08:00,-3.5
1626,2025-02-19 23:10:00,-3.5
1627,2025-02-19 23:12:00,-3.5
1628,2025-02-19 23:14:00,-3.5
1629,2025-02-19 23:16:00,-3.5
1630,2025-02-19 23:18:00,-3.5
1631,2025-02-19 23:20:00,-3.5
1632,2025-02-19 23:22:00,-3.5
1633,2025-02-19 23:24:00,-3.5
1634,2025-02-19 23:26:00,-3.5
1635,2025-02-19 23:28:00,-3.5
1636,2025-02-19 23:30:00,-3.0
1637,2025-02-19 23:32:00,-3.0
1638,2025-02-19 23:34:00,-3.0
1639,2025-02-19 23:36:00,-3.0
1640,2025-02-19 23:38:00,-3.0
1641,2025-02-19 23:40:00,-3.0
1642,2025-02-19 23:42:00,-3.0
1643,2025-02-19 23:44:00,-3.0
1644,2025-02-19 23:46:00,-3.0
1645,2025-02-19 23:48:00,-3.0
1646,2025-02-19 23:50:00,-3.5
1647,2025-02-19 23:52:00,-3.5
1648,2025-02-19 23:54:00,-3.5
1649,2025-02-19 23:56:00,-3.5
1650,2025-02-19 23:58:00,-3.5
1651,2025-02-20 00:00:00,-3.5
1652,2025-02-20 00:02:00,-3.0
1653,2025-02-20 00:04:00,-3.0
1654,2025-02-20 00:06:00,-3.0
1655,2025-02-20 00:08:00,-3.5
1656,2025-02-20 00:10:00,-3.5
1657,2025-02-20 00:12:00,-4.0
1658,2025-02-20 00:14:00,-4.0
1659,2025-02-20 00:16:00,-4.5
1660,2025-02-20 00:18:00,-4.5
1661,2025-02-20 00:20:00,-4.5
1662,2025-02-20 00:22:00,-4.5
1663,2025-02-20 00:24:00,-4.5
1664,2025-02-20 00:26:00,-4.5
1665,2025-02-20 00:28:00,-5.0
1666,2025-02-20 00:30:00,-4.5
1667,2025-02-20 00:32:00,-4.5
1668,2025-02-20 00:34:00,-4.0
1669,2025-02-20 00:36:00,-3.5
1670,2025-02-20 00:38:00,-3.5
1671,2025-02-20 00:40:00,-3.5
1672,2025-02-20 00:42:00,-3.5
1673,2025-02-20 00:44:00,-3.5
1674,2025-02-20 00:46:00,-3.5
1675,2025-02-20 00:48:00,-3.5
1676,2025-02-20 00:50:00,-3.5
1677,2025-02-20 00:52:00,-4.0
1678,2025-02-20 00:54:00,-4.0
1679,2025-02-20 00:56:00,-4.0
1680,2025-02-20 00:58:00,-4.0
1681,2025-02-20 01:00:00,-3.5
1682,2025-02-20 01:02:00,-3.5
1683,2025-02-20 01:04:00,-3.0
1684,2025-02-20 01:06:00,-3.0
1685,2025-02-20 01:08:00,-3.0
1686,2025-02-20 01:10:00,-3.0
1687,2025-02-20 01:12:00,-3.0
1688,2025-02-20 01:14:00,-3.0
1689,2025-02-20 01:16:00,-3.0
1690,2025-02-20 01:18:00,-2.5
1691,2025-02-20 01:20:00,-3.0
1692,2025-02-20 01:22:00,-3.0
1693,2025-02-20 01:24:00,-3.0
1694,2025-02-20 01:26:00,-3.0
1695,2025-02-20 01:28:00,-3.0
1696,2025-02-20 01:30:00,-3.5
1697,2025-02-20 01:32:00,-3.5
1698,2025-02-20 01:34:00,-3.0
1699,2025-02-20 01:36:00,-3.0
1700,2025-02-20 01:38:00,-3.0
1701,2025-02-20 01:40:00,-3.0
1702,2025-02-20 01:42:00,-3.0
1703,2025-02-20 01:44:00,-3.0
1704,2025-02-20 01:46:00,-3.0
1705,2025-02-20 01:48:00,-3.0
1706,2025-02-20 01:50:00,-3.0
1707,2025-02-20 01:52:00,-3.0
1708,2025-02-20 01:54:00,-3.0
1709,2025-02-20 01:56:00,-3.0
1710,2025-02-20 01:58:00,-3.0
1711,2025-02-20 02:00:00,-3.0
1712,2025-02-20 02:02:00,-3.0
1713,2025-02-20 02:04:00,-3.0
1714,2025-02-20 02:06:00,-3.0
1715,2025-02-20 02:08:00,-3.0
1716,2025-02-20 02:10:00,-3.0
1717,2025-02-20 02:12:00,-3.0
1718,2025-02-20 02:14:00,-3.0
1719,2025-02-20 02:16:00,-3.5
1720,2025-02-20 02:18:00,-3.5
1721,2025-02-20 02:20:00,-3.5
1722,2025-02-20 02:22:00,-3.5
1723,2025-02-20 02:24:00,-3.0
1724,2025-02-20 02:26:00,-3.0
1725,2025-02-20 02:28:00,-3.0
1726,2025-02-20 02:30:00,-3.0
1727,2025-02-20 02:32:00,-3.0
1728,2025-02-20 02:34:00,-3.0
1729,2025-02-20 02:36:00,-2.5
1730,2025-02-20 02:38:00,-2.5
1731,2025-02-20 02:40:00,-2.5
1732,2025-02-20 02:42:00,-2.5
1733,2025-02-20 02:44:00,-2.5
1734,2025-02-20 02:46:00,-2.5
1735,2025-02-20 02:48:00,-2.5
1736,2025-02-20 02:50:00,-2.5
1737,2025-02-20 02:52:00,-2.5
1738,2025-02-20 02:54:00,-2.5
1739,2025-02-20 02:56:00,-2.5
1740,2025-02-20 02:58:00,-2.5
1741,2025-02-20 03:00:00,-2.5
1742,2025-02-20 03:02:00,-2.5
1743,2025-02-20 03:04:00,-2.0
1744,2025-02-20 03:06:00,-2.0
1745,2025-02-20 03:08:00,-2.0
1746,2025-02-20 03:10:00,-2.0
1747,2025-02-20 03:12:00,-2.0
1748,2025-02-20 03:14:00,-2.0
1749,2025-02-20 03:16:00,-2.0
1750,2025-02-20 03:18:00,-2.0
1751,2025-02-20 03:20:00,-2.0
1752,2025-02-20 03:22:00,-2.0
1753,2025-02-20 03:24:00,-2.0
1754,2025-02-20 03:26:00,-2.0
1755,2025-02-20 03:28:00,-2.0
1756,2025-02-20 03:30:00,-2.0
1757,2025-02-20 03:32:00,-2.0
1758,2025-02-20 03:34:00,-2.0
1759,2025-02-20 03:36:00,-2.0
1760,2025-02-20 03:38:00,-2.0
1761,2025-02-20 03:40:00,-1.5
1762,2025-02-20 03:42:00,-1.5
1763,2025-02-20 03:44:00,-1.5
1764,2025-02-20 03:46:00,-1.5
1765,2025-02-20 03:48:00,-1.5
1766,2025-02-20 03:50:00,-1.5
1767,2025-02-20 03:52:00,-1.5
1768,2025-02-20 03:54:00,-1.5
1769,2025-02-20 03:56:00,-1.5
1770,2025-02-20 03:58:00,-1.5
1771,2025-02-20 04:00:00,-1.5
1772,2025-02-20 04:02:00,-1.5
1773,2025-02-20 04:04:00,-1.5
1774,2025-02-20 04:06:00,-1.5
1775,2025-02-20 04:08:00,-1.5
1776,2025-02-20 04:10:00,-1.5
1777,2025-02-20 04:12:00,-1.5
1778,2025-02-20 04:14:00,-1.5
1779,2025-02-20 04:16:00,-1.5
1780,2025-02-20 04:18:00,-1.5
1781,2025-02-20 04:20:00,-1.5
1782,2025-02-20 04:22:00,-1.5
1783,2025-02-20 04:24:00,-1.5
1784,2025-02-20 04:26:00,-1.5
1785,2025-02-20 04:28:00,-1.5
1786,2025-02-20 04:30:00,-1.5
1787,2025-02-20 04:32:00,-1.5
1788,2025-02-20 04:34:00,-1.5
1789,2025-02-20 04:36:00,-1.5
1790,2025-02-20 04:38:00,-1.5
1791,2025-02-20 04:40:00,-1.5
1792,2025-02-20 04:42:00,-1.5
1793,2025-02-20 04:44:00,-1.5
1794,2025-02-20 04:46:00,-1.5
1795,2025-02-20 04:48:00,-1.5
1796,2025-02-20 04:50:00,-1.5
1797,2025-02-20 04:52:00,-1.5
1798,2025-02-20 04:54:00,-1.5
1799,2025-02-20 04:56:00,-1.5
1800,2025-02-20 04:58:00,-1.5
1801,2025-02-20 05:00:00,-1.5
1802,2025-02-20 05:02:00,-1.5
1803,2025-02-20 05:04:00,-1.5
1804,2025-02-20 05:06:00,-1.5
1805,2025-02-20 05:08:00,-1.5
1806,2025-02-20 05:10:00,-1.5
1807,2025-02-20 05:12:00,-1.5
1808,2025-02-20 05:14:00,-1.5
1809,2025-02-20 05:16:00,-1.5
1810,2025-02-20 05:18:00,-1.5
1811,2025-02-20 05:20:00,-1.5
1812,2025-02-20 05:22:00,-1.5
1813,2025-02-20 05:24:00,-1.5
1814,2025-02-20 05:26:00,-1.5
1815,2025-02-20 05:28:00,-1.5
1816,2025-02-20 05:30:00,-1.0
1817,2025-02-20 05:32:00,-1.5
1818,2025-02-20 05:34:00,-1.0
1819,2025-02-20 05:36:00,-1.0
1820,2025-02-20 05:38:00,-1.0
1821,2025-02-20 05:40:00,-1.5
1822,2025-02-20 05:42:00,-1.5
1823,2025-02-20 05:44:00,-1.5
1824,2025-02-20 05:46:00,-1.5
1825,2025-02-20 05:48:00,-1.5
1826,2025-02-20 05:50:00,-1.5
1827,2025-02-20 05:52:00,-1.5
1828,2025-02-20 05:54:00,-1.5
1829,2025-02-20 05:56:00,-1.5
1830,2025-02-20 05:58:00,-1.5
1831,2025-02-20 06:00:00,-1.5
1832,2025-02-20 06:02:00,-1.5
1833,2025-02-20 06:04:00,-1.5
1834,2025-02-20 06:06:00,-1.5
1835,2025-02-20 06:08:00,-1.5
1836,2025-02-20 06:10:00,-1.5
1837,2025-02-20 06:12:00,-1.5
1838,2025-02-20 06:14:00,-1.5
1839,2025-02-20 06:16:00,-1.0
1840,2025-02-20 06:18:00,-1.0
1841,2025-02-20 06:20:00,-1.0
1842,2025-02-20 06:22:00,-1.5
1843,2025-02-20 06:24:00,-1.5
1844,2025-02-20 06:26:00,-1.5
1845,2025-02-20 06:28:00,-1.5
1846,2025-02-20 06:30:00,-1.5
1847,2025-02-20 06:32:00,-1.0
1848,2025-02-20 06:34:00,-1.5
1849,2025-02-20 06:36:00,-1.5
1850,2025-02-20 06:38:00,-1.5
1851,2025-02-20 06:40:00,-1.5
1852,2025-02-20 06:42:00,-1.5
1853,2025-02-20 06:44:00,-1.5
1854,2025-02-20 06:46:00,-1.5
1855,2025-02-20 06:48:00,-1.5
1856,2025-02-20 06:50:00,-1.5
1857,2025-02-20 06:52:00,-1.5
1858,2025-02-20 06:54:00,-1.5
1859,2025-02-20 06:56:00,-1.5
1860,2025-02-20 06:58:00,-1.5
1861,2025-02-20 07:00:00,-1.5
1862,2025-02-20 07:02:00,-1.5
1863,2025-02-20 07:04:00,-1.5
1864,2025-02-20 07:06:00,-1.5
1865,2025-02-20 07:08:00,-1.5
1866,2025-02-20 07:10:00,-1.0
1867,2025-02-20 07:12:00,-1.5
1868,2025-02-20 07:14:00,-1.5
1869,2025-02-20 07:16:00,-1.5
1870,2025-02-20 07:18:00,-1.5
1871,2025-02-20 07:20:00,-1.0
1872,2025-02-20 07:22:00,-1.0
1873,2025-02-20 07:24:00,-1.0
1874,2025-02-20 07:26:00,-1.0
1875,2025-02-20 07:28:00,-1.0
1876,2025-02-20 07:30:00,-1.0
1877,2025-02-20 07:32:00,-1.0
1878,2025-02-20 07:34:00,-1.0
1879,2025-02-20 07:36:00,-1.0
1880,2025-02-20 07:38:00,-1.0
1881,2025-02-20 07:40:00,-1.0
1882,2025-02-20 07:42:00,-1.0
1883,2025-02-20 07:44:00,-1.0
1884,2025-02-20 07:46:00,-1.0
1885,2025-02-20 07:48:00,-1.0
1886,2025-02-20 07:50:00,-1.0
1887,2025-02-20 07:52:00,-0.5
1888,2025-02-20 07:54:00,-0.5
1889,2025-02-20 07:56:00,-0.5
1890,2025-02-20 07:58:00,-0.5
1891,2025-02-20 08:00:00,0.0
1892,2025-02-20 08:02:00,0.0
1893,2025-02-20 08:04:00,0.0
1894,2025-02-20 08:06:00,0.5
1895,2025-02-20 08:08:00,0.5
1896,2025-02-20 08:10:00,0.5
1897,2025-02-20 08:12:00,0.5
1898,2025-02-20 08:14:00,1.5
1899,2025-02-20 08:16:00,2.5
1900,2025-02-20 08:18:00,3.0
1901,2025-02-20 08:20:00,4.5
1902,2025-02-20 08:22:00,5.5
1903,2025-02-20 08:24:00,6.5
1904,2025-02-20 08:26:00,7.0
1905,2025-02-20 08:28:00,6.5
1906,2025-02-20 08:30:00,6.0
1907,2025-02-20 08:32:00,5.5
1908,2025-02-20 08:34:00,6.0
1909,2025-02-20 08:36:00,7.0
1910,2025-02-20 08:38:00,7.0
1911,2025-02-20 08:40:00,7.0
1912,2025-02-20 08:42:00,7.0
1913,2025-02-20 08:44:00,7.5
1914,2025-02-20 08:46:00,8.0
1915,2025-02-20 08:48:00,8.5
1916,2025-02-20 08:50:00,9.0
1917,2025-02-20 08:52:00,9.0
1918,2025-02-20 08:54:00,9.0
1919,2025-02-20 08:56:00,9.0
1920,2025-02-20 08:58:00,9.5
1921,2025-02-20 09:00:00,9.5
1922,2025-02-20 09:02:00,10.0
1923,2025-02-20 09:04:00,10.5
1924,2025-02-20 09:06:00,10.0
1925,2025-02-20 09:08:00,10.5
1926,2025-02-20 09:10:00,10.5
1927,2025-02-20 09:12:00,10.5
1928,2025-02-20 09:14:00,10.5
1929,2025-02-20 09:16:00,10.0
1930,2025-02-20 09:18:00,10.0
1931,2025-02-20 09:20:00,10.5
1932,2025-02-20 09:22:00,10.5
1933,2025-02-20 09:24:00,10.5
1934,2025-02-20 09:26:00,9.5
1935,2025-02-20 09:28:00,9.5
1936,2025-02-20 09:30:00,9.0
1937,2025-02-20 09:32:00,9.0
1938,2025-02-20 09:34:00,9.0
1939,2025-02-20 09:36:00,9.0
1940,2025-02-20 09:38:00,9.0
1941,2025-02-20 09:40:00,9.0
1942,2025-02-20 09:42:00,8.5
1943,2025-02-20 09:44:00,8.5
1944,2025-02-20 09:46:00,8.0
1945,2025-02-20 09:48:00,8.0
1946,2025-02-20 09:50:00,8.0
1947,2025-02-20 09:52:00,7.5
1948,2025-02-20 09:54:00,7.0
1949,2025-02-20 09:56:00,7.0
1950,2025-02-20 09:58:00,7.0
1951,2025-02-20 10:00:00,6.5
1952,2025-02-20 10:02:00,6.0
1953,2025-02-20 10:04:00,5.5
1954,2025-02-20 10:06:00,5.5
1955,2025-02-20 10:08:00,5.5
1956,2025-02-20 10:10:00,5.0
1957,2025-02-20 10:12:00,5.0
1958,2025-02-20 10:14:00,5.0
1959,2025-02-20 10:16:00,5.0
1960,2025-02-20 10:18:00,5.5
1961,2025-02-20 10:20:00,6.0
1962,2025-02-20 10:22:00,6.5
1963,2025-02-20 10:24:00,6.5
1964,2025-02-20 10:26:00,6.0
1965,2025-02-20 10:28:00,6.0
1966,2025-02-20 10:30:00,6.5
1967,2025-02-20 10:32:00,6.0
1968,2025-02-20 10:34:00,6.5
1969,2025-02-20 10:36:00,6.0
1970,2025-02-20 10:38:00,6.5
1971,2025-02-20 10:40:00,6.5
1972,2025-02-20 10:42:00,7.0
1973,2025-02-20 10:44:00,7.5
1974,2025-02-20 10:46:00,7.5
1975,2025-02-20 10:48:00,7.0
1976,2025-02-20 10:50:00,6.0
1977,2025-02-20 10:52:00,5.5
1978,2025-02-20 10:54:00,5.5
1979,2025-02-20 10:56:00,5.0
1980,2025-02-20 10:58:00,5.0
1981,2025-02-20 11:00:00,5.0
1982,2025-02-20 11:02:00,4.5
1983,2025-02-20 11:04:00,4.5
1984,2025-02-20 11:06:00,4.5
1985,2025-02-20 11:08:00,4.5
1986,2025-02-20 11:10:00,4.5
1987,2025-02-20 11:12:00,4.5
1988,2025-02-20 11:14:00,5.0
1989,2025-02-20 11:16:00,5.0
1990,2025-02-20 11:18:00,5.5
1991,2025-02-20 11:20:00,6.0
1992,2025-02-20 11:22:00,6.0
1993,2025-02-20 11:24:00,6.0
1994,2025-02-20 11:26:00,6.0
1995,2025-02-20 11:28:00,5.5
1996,2025-02-20 11:30:00,4.5
1997,2025-02-20 11:32:00,4.0
1998,2025-02-20 11:34:00,4.0
1999,2025-02-20 11:36:00,4.5
2000,2025-02-20 11:38:00,4.5
2001,2025-02-20 11:40:00,4.5
2002,2025-02-20 11:42:00,5.0
2003,2025-02-20 11:44:00,5.0
2004,2025-02-20 11:46:00,5.5
2005,2025-02-20 11:48:00,5.5
2006,2025-02-20 11:50:00,5.5
2007,2025-02-20 11:52:00,6.0
2008,2025-02-20 11:54:00,6.5
2009,2025-02-20 11:56:00,6.5
2010,2025-02-20 11:58:00,6.0
2011,2025-02-20 12:00:00,6.0
2012,2025-02-20 12:02:00,6.5
2013,2025-02-20 12:04:00,6.5
2014,2025-02-20 12:06:00,6.5
2015,2025-02-20 12:08:00,6.5
2016,2025-02-20 12:10:00,6.5
2017,2025-02-20 12:12:00,6.0
2018,2025-02-20 12:14:00,6.0
2019,2025-02-20 12:16:00,6.0
2020,2025-02-20 12:18:00,5.5
2021,2025-02-20 12:20:00,5.5
2022,2025-02-20 12:22:00,5.5
2023,2025-02-20 12:24:00,5.5
2024,2025-02-20 12:26:00,5.5
2025,2025-02-20 12:28:00,5.0
2026,2025-02-20 12:30:00,5.0
2027,2025-02-20 12:32:00,5.0
2028,2025-02-20 12:34:00,5.0
2029,2025-02-20 12:36:00,5.0
2030,2025-02-20 12:38:00,5.0
2031,2025-02-20 12:40:00,5.0
2032,2025-02-20 12:42:00,5.0
2033,2025-02-20 12:44:00,5.0
2034,2025-02-20 12:46:00,4.5
2035,2025-02-20 12:48:00,4.5
2036,2025-02-20 12:50:00,5.0
2037,2025-02-20 12:52:00,5.0
2038,2025-02-20 12:54:00,5.0
2039,2025-02-20 12:56:00,5.0
2040,2025-02-20 12:58:00,4.5
2041,2025-02-20 13:00:00,4.5
2042,2025-02-20 13:02:00,4.5
2043,2025-02-20 13:04:00,4.5
2044,2025-02-20 13:06:00,4.5
2045,2025-02-20 13:08:00,4.5
2046,2025-02-20 13:10:00,4.5
2047,2025-02-20 13:12:00,4.5
2048,2025-02-20 13:14:00,4.5
2049,2025-02-20 13:16:00,4.5
2050,2025-02-20 13:18:00,4.5
2051,2025-02-20 13:20:00,4.5
2052,2025-02-20 13:22:00,4.5
2053,2025-02-20 13:24:00,4.5
2054,2025-02-20 13:26:00,4.5
2055,2025-02-20 13:28:00,4.5
2056,2025-02-20 13:30:00,4.5
2057,2025-02-20 13:32:00,4.5
2058,2025-02-20 13:34:00,4.5
2059,2025-02-20 13:36:00,4.5
2060,2025-02-20 13:38:00,4.5
2061,2025-02-20 13:40:00,4.0
2062,2025-02-20 13:42:00,4.0
2063,2025-02-20 13:44:00,4.0
2064,2025-02-20 13:46:00,4.0
2065,2025-02-20 13:48:00,4.0
2066,2025-02-20 13:50:00,4.0
2067,2025-02-20 13:52:00,4.0
2068,2025-02-20 13:54:00,4.0
2069,2025-02-20 13:56:00,4.0
2070,2025-02-20 13:58:00,4.0
2071,2025-02-20 14:00:00,4.0
2072,2025-02-20 14:02:00,4.0
2073,2025-02-20 14:04:00,4.0
2074,2025-02-20 14:06:00,4.0
2075,2025-02-20 14:08:00,4.0
2076,2025-02-20 14:10:00,4.0
2077,2025-02-20 14:12:00,4.0
2078,2025-02-20 14:14:00,4.0
2079,2025-02-20 14:16:00,4.0
2080,2025-02-20 14:18:00,4.0
2081,2025-02-20 14:20:00,4.0
2082,2025-02-20 14:22:00,4.0
2083,2025-02-20 14:24:00,4.0
2084,2025-02-20 14:26:00,4.0
2085,2025-02-20 14:28:00,4.0
2086,2025-02-20 14:30:00,4.0
2087,2025-02-20 14:32:00,4.0
2088,2025-02-20 14:34:00,4.0
2089,2025-02-20 14:36:00,4.0
2090,2025-02-20 14:38:00,4.0
2091,2025-02-20 14:40:00,4.0
2092,2025-02-20 14:42:00,4.0
2093,2025-02-20 14:44:00,4.0
2094,2025-02-20 14:46:00,4.0
2095,2025-02-20 14:48:00,4.5
2096,2025-02-20 14:50:00,4.5
2097,2025-02-20 14:52:00,4.5
2098,2025-02-20 14:54:00,4.5
2099,2025-02-20 14:56:00,4.5
2100,2025-02-20 14:58:00,4.5
2101,2025-02-20 15:00:00,4.5
2102,2025-02-20 15:02:00,4.5
2103,2025-02-20 15:04:00,4.5
2104,2025-02-20 15:06:00,4.0
2105,2025-02-20 15:08:00,3.5
2106,2025-02-20 15:10:00,3.5
2107,2025-02-20 15:12:00,3.5
2108,2025-02-20 15:14:00,3.5
2109,2025-02-20 15:16:00,4.0
2110,2025-02-20 15:18:00,4.0
2111,2025-02-20 15:20:00,4.5
2112,2025-02-20 15:22:00,5.0
2113,2025-02-20 15:24:00,5.0
2114,2025-02-20 15:26:00,5.0
2115,2025-02-20 15:28:00,5.0
2116,2025-02-20 15:30:00,5.0
2117,2025-02-20 15:32:00,5.0
2118,2025-02-20 15:34:00,5.0
2119,2025-02-20 15:36:00,5.0
2120,2025-02-20 15:38:00,5.0
2121,2025-02-20 15:40:00,5.0
2122,2025-02-20 15:42:00,4.5
2123,2025-02-20 15:44:00,4.5
2124,2025-02-20 15:46:00,4.5
2125,2025-02-20 15:48:00,4.0
2126,2025-02-20 15:50:00,3.5
2127,2025-02-20 15:52:00,3.5
2128,2025-02-20 15:54:00,3.5
2129,2025-02-20 15:56:00,3.0
2130,2025-02-20 15:58:00,3.0
2131,2025-02-20 16:00:00,3.0
2132,2025-02-20 16:02:00,3.0
2133,2025-02-20 16:04:00,2.5
2134,2025-02-20 16:06:00,2.5
2135,2025-02-20 16:08:00,2.5
2136,2025-02-20 16:10:00,2.5
2137,2025-02-20 16:12:00,2.5
2138,2025-02-20 16:14:00,2.5
2139,2025-02-20 16:16:00,2.0
2140,2025-02-20 16:18:00,2.0
2141,2025-02-20 16:20:00,2.0
2142,2025-02-20 16:22:00,2.0
2143,2025-02-20 16:24:00,2.0
2144,2025-02-20 16:26:00,2.0
2145,2025-02-20 16:28:00,2.0
2146,2025-02-20 16:30:00,2.0
2147,2025-02-20 16:32:00,2.0
2148,2025-02-20 16:34:00,2.0
2149,2025-02-20 16:36:00,1.5
2150,2025-02-20 16:38:00,1.5
2151,2025-02-20 16:40:00,1.5
2152,2025-02-20 16:42:00,1.5
2153,2025-02-20 16:44:00,1.5
2154,2025-02-20 16:46:00,1.5
2155,2025-02-20 16:48:00,1.5
2156,2025-02-20 16:50:00,1.5
2157,2025-02-20 16:52:00,1.5
2158,2025-02-20 16:54:00,1.5
2159,2025-02-20 16:56:00,1.5
2160,2025-02-20 16:58:00,1.5
2161,2025-02-20 17:00:00,1.5
2162,2025-02-20 17:02:00,1.0
2163,2025-02-20 17:04:00,1.0
2164,2025-02-20 17:06:00,1.0
2165,2025-02-20 17:08:00,1.0
2166,2025-02-20 17:10:00,1.0
2167,2025-02-20 17:12:00,1.0
2168,2025-02-20 17:14:00,1.0
2169,2025-02-20 17:16:00,1.0
2170,2025-02-20 17:18:00,1.0
2171,2025-02-20 17:20:00,1.0
2172,2025-02-20 17:22:00,1.0
2173,2025-02-20 17:24:00,1.0
2174,2025-02-20 17:26:00,1.0
2175,2025-02-20 17:28:00,1.0
2176,2025-02-20 17:30:00,1.0
2177,2025-02-20 17:32:00,1.0
2178,2025-02-20 17:34:00,1.0
2179,2025-02-20 17:36:00,1.0
2180,2025-02-20 17:38:00,1.0
2181,2025-02-20 17:40:00,1.0
2182,2025-02-20 17:42:00,1.0
2183,2025-02-20 17:44:00,1.0
2184,2025-02-20 17:46:00,1.0
2185,2025-02-20 17:48:00,1.0
2186,2025-02-20 17:50:00,1.0
2187,2025-02-20 17:52:00,1.0
2188,2025-02-20 17:54:00,1.0
2189,2025-02-20 17:56:00,1.0
2190,2025-02-20 17:58:00,0.5
2191,2025-02-20 18:00:00,0.5
2192,2025-02-20 18:02:00,1.0
2193,2025-02-20 18:04:00,1.0
2194,2025-02-20 18:06:00,1.0
2195,2025-02-20 18:08:00,1.0
2196,2025-02-20 18:10:00,1.0
2197,2025-02-20 18:12:00,1.0
2198,2025-02-20 18:14:00,1.0
2199,2025-02-20 18:16:00,1.0
2200,2025-02-20 18:18:00,1.0
2201,2025-02-20 18:20:00,1.0
2202,2025-02-20 18:22:00,1.0
2203,2025-02-20 18:24:00,1.0
2204,2025-02-20 18:26:00,1.0
2205,2025-02-20 18:28:00,1.0
2206,2025-02-20 18:30:00,1.0
2207,2025-02-20 18:32:00,1.0
2208,2025-02-20 18:34:00,1.0
2209,2025-02-20 18:36:00,1.0
2210,2025-02-20 18:38:00,1.0
2211,2025-02-20 18:40:00,1.0
2212,2025-02-20 18:42:00,1.0
2213,2025-02-20 18:44:00,1.0
2214,2025-02-20 18:46:00,1.0
2215,2025-02-20 18:48:00,1.0
2216,2025-02-20 18:50:00,1.0
2217,2025-02-20 18:52:00,1.0
2218,2025-02-20 18:54:00,1.0
2219,2025-02-20 18:56:00,1.0
2220,2025-02-20 18:58:00,1.0
2221,2025-02-20 19:00:00,1.0
2222,2025-02-20 19:02:00,1.0
2223,2025-02-20 19:04:00,1.0
2224,2025-02-20 19:06:00,1.0
2225,2025-02-20 19:08:00,1.0
2226,2025-02-20 19:10:00,1.0
2227,2025-02-20 19:12:00,1.0
2228,2025-02-20 19:14:00,1.0
2229,2025-02-20 19:16:00,1.0
2230,2025-02-20 19:18:00,1.5
2231,2025-02-20 19:20:00,1.5
2232,2025-02-20 19:22:00,1.5
2233,2025-02-20 19:24:00,1.5
2234,2025-02-20 19:26:00,1.5
2235,2025-02-20 19:28:00,1.5
2236,2025-02-20 19:30:00,1.5
2237,2025-02-20 19:32:00,1.5
2238,2025-02-20 19:34:00,1.5
2239,2025-02-20 19:36:00,1.5
2240,2025-02-20 19:38:00,1.5
2241,2025-02-20 19:40:00,1.5
2242,2025-02-20 19:42:00,1.5
2243,2025-02-20 19:44:00,1.5
2244,2025-02-20 19:46:00,1.5
2245,2025-02-20 19:48:00,1.5
2246,2025-02-20 19:50:00,1.5
2247,2025-02-20 19:52:00,1.5
2248,2025-02-20 19:54:00,1.5
2249,2025-02-20 19:56:00,1.5
2250,2025-02-20 19:58:00,1.5
2251,2025-02-20 20:00:00,1.5
2252,2025-02-20 20:02:00,1.5
2253,2025-02-20 20:04:00,1.5
2254,2025-02-20 20:06:00,1.5
2255,2025-02-20 20:08:00,1.5
2256,2025-02-20 20:10:00,1.5
2257,2025-02-20 20:12:00,1.5
2258,2025-02-20 20:14:00,1.5
2259,2025-02-20 20:16:00,1.5
2260,2025-02-20 20:18:00,1.5
2261,2025-02-20 20:20:00,1.5
2262,2025-02-20 20:22:00,1.5
2263,2025-02-20 20:24:00,1.5
2264,2025-02-20 20:26:00,1.5
2265,2025-02-20 20:28:00,1.5
2266,2025-02-20 20:30:00,1.5
2267,2025-02-20 20:32:00,1.5
2268,2025-02-20 20:34:00,1.5
2269,2025-02-20 20:36:00,1.5
2270,2025-02-20 20:38:00,1.5
2271,2025-02-20 20:40:00,1.5
2272,2025-02-20 20:42:00,1.5
2273,2025-02-20 20:44:00,1.5
2274,2025-02-20 20:46:00,1.5
2275,2025-02-20 20:48:00,1.5
2276,2025-02-20 20:50:00,1.5
2277,2025-02-20 20:52:00,1.5
2278,2025-02-20 20:54:00,2.0
2279,2025-02-20 20:56:00,2.0
2280,2025-02-20 20:58:00,2.0
2281,2025-02-20 21:00:00,2.0
2282,2025-02-20 21:02:00,2.0
2283,2025-02-20 21:04:00,2.0
2284,2025-02-20 21:06:00,2.0
2285,2025-02-20 21:08:00,2.0
2286,2025-02-20 21:10:00,2.0
2287,2025-02-20 21:12:00,2.0
2288,2025-02-20 21:14:00,2.0
2289,2025-02-20 21:16:00,2.0
2290,2025-02-20 21:18:00,2.0
2291,2025-02-20 21:20:00,2.0
2292,2025-02-20 21:22:00,2.0
2293,2025-02-20 21:24:00,2.0
2294,2025-02-20 21:26:00,2.0
2295,2025-02-20 21:28:00,2.0
2296,2025-02-20 21:30:00,2.0
2297,2025-02-20 21:32:00,2.0
2298,2025-02-20 21:34:00,1.5
2299,2025-02-20 21:36:00,1.5
2300,2025-02-20 21:38:00,1.5
2301,2025-02-20 21:40:00,1.5
2302,2025-02-20 21:42:00,1.5
2303,2025-02-20 21:44:00,1.5
2304,2025-02-20 21:46:00,1.5
