Logger 3,Time,Celsius(°C)
1844,2025-02-20 06:26:00,-1.0
1845,2025-02-20 06:28:00,-1.0
1846,2025-02-20 06:30:00,-1.0
1847,2025-02-20 06:32:00,-1.0
1848,2025-02-20 06:34:00,-1.0
1849,2025-02-20 06:36:00,-1.0
1850,2025-02-20 06:38:00,-1.0
1851,2025-02-20 06:40:00,-1.0
1852,2025-02-20 06:42:00,-1.0
1853,2025-02-20 06:44:00,-1.5
1854,2025-02-20 06:46:00,-1.5
1855,2025-02-20 06:48:00,-1.5
1856,2025-02-20 06:50:00,-1.5
1857,2025-02-20 06:52:00,-1.5
1858,2025-02-20 06:54:00,-1.5
1859,2025-02-20 06:56:00,-1.5
1860,2025-02-20 06:58:00,-1.0
1861,2025-02-20 07:00:00,-1.5
1862,2025-02-20 07:02:00,-1.0
1863,2025-02-20 07:04:00,-1.0
1864,2025-02-20 07:06:00,-1.0
1865,2025-02-20 07:08:00,-1.0
1866,2025-02-20 07:10:00,-1.0
1867,2025-02-20 07:12:00,-1.0
1868,2025-02-20 07:14:00,-1.0
1869,2025-02-20 07:16:00,-1.0
1870,2025-02-20 07:18:00,-1.0
1871,2025-02-20 07:20:00,-1.0
1872,2025-02-20 07:22:00,-1.0
1873,2025-02-20 07:24:00,-1.0
1874,2025-02-20 07:26:00,-1.0
1875,2025-02-20 07:28:00,-1.0
1876,2025-02-20 07:30:00,-1.0
1877,2025-02-20 07:32:00,-1.0
1878,2025-02-20 07:34:00,-1.0
1879,2025-02-20 07:36:00,-1.0
1880,2025-02-20 07:38:00,-1.0
1881,2025-02-20 07:40:00,-1.0
1882,2025-02-20 07:42:00,-1.0
1883,2025-02-20 07:44:00,-1.0
1884,2025-02-20 07:46:00,-1.0
1885,2025-02-20 07:48:00,-1.0
1886,2025-02-20 07:50:00,-1.0
1887,2025-02-20 07:52:00,-1.0
1888,2025-02-20 07:54:00,-1.0
1889,2025-02-20 07:56:00,-1.0
1890,2025-02-20 07:58:00,-1.0
1891,2025-02-20 08:00:00,-1.0
1892,2025-02-20 08:02:00,-1.0
1893,2025-02-20 08:04:00,-1.0
1894,2025-02-20 08:06:00,-1.0
1895,2025-02-20 08:08:00,-1.0
1896,2025-02-20 08:10:00,-1.0
1897,2025-02-20 08:12:00,-1.0
1898,2025-02-20 08:14:00,-0.5
1899,2025-02-20 08:16:00,-0.5
1900,2025-02-20 08:18:00,-0.5
1901,2025-02-20 08:20:00,-0.5
1902,2025-02-20 08:22:00,-0.5
1903,2025-02-20 08:24:00,-0.5
1904,2025-02-20 08:26:00,-0.5
1905,2025-02-20 08:28:00,-0.5
1906,2025-02-20 08:30:00,0.0
1907,2025-02-20 08:32:00,0.0
1908,2025-02-20 08:34:00,0.0
1909,2025-02-20 08:36:00,0.0
1910,2025-02-20 08:38:00,0.0
1911,2025-02-20 08:40:00,0.0
1912,2025-02-20 08:42:00,0.5
1913,2025-02-20 08:44:00,0.5
1914,2025-02-20 08:46:00,0.5
1915,2025-02-20 08:48:00,0.5
1916,2025-02-20 08:50:00,0.5
1917,2025-02-20 08:52:00,0.5
1918,2025-02-20 08:54:00,0.5
1919,2025-02-20 08:56:00,1.0
1920,2025-02-20 08:58:00,1.0
1921,2025-02-20 09:00:00,1.0
1922,2025-02-20 09:02:00,1.0
1923,2025-02-20 09:04:00,1.0
1924,2025-02-20 09:06:00,1.0
1925,2025-02-20 09:08:00,1.0
1926,2025-02-20 09:10:00,1.0
1927,2025-02-20 09:12:00,1.0
1928,2025-02-20 09:14:00,1.0
1929,2025-02-20 09:16:00,1.5
1930,2025-02-20 09:18:00,1.5
1931,2025-02-20 09:20:00,1.5
1932,2025-02-20 09:22:00,1.5
1933,2025-02-20 09:24:00,1.5
1934,2025-02-20 09:26:00,1.5
1935,2025-02-20 09:28:00,1.5
1936,2025-02-20 09:30:00,1.5
1937,2025-02-20 09:32:00,1.5
1938,2025-02-20 09:34:00,1.5
1939,2025-02-20 09:36:00,1.5
1940,2025-02-20 09:38:00,1.5
1941,2025-02-20 09:40:00,1.5
1942,2025-02-20 09:42:00,1.5
1943,2025-02-20 09:44:00,1.5
1944,2025-02-20 09:46:00,1.5
1945,2025-02-20 09:48:00,1.5
1946,2025-02-20 09:50:00,1.5
1947,2025-02-20 09:52:00,1.5
1948,2025-02-20 09:54:00,1.5
1949,2025-02-20 09:56:00,1.5
1950,2025-02-20 09:58:00,1.5
1951,2025-02-20 10:00:00,1.5
1952,2025-02-20 10:02:00,1.5
1953,2025-02-20 10:04:00,1.5
1954,2025-02-20 10:06:00,1.5
1955,2025-02-20 10:08:00,1.5
1956,2025-02-20 10:10:00,2.0
1957,2025-02-20 10:12:00,2.0
1958,2025-02-20 10:14:00,2.0
1959,2025-02-20 10:16:00,2.0
1960,2025-02-20 10:18:00,2.0
1961,2025-02-20 10:20:00,2.0
1962,2025-02-20 10:22:00,2.0
1963,2025-02-20 10:24:00,2.0
1964,2025-02-20 10:26:00,2.0
1965,2025-02-20 10:28:00,2.0
1966,2025-02-20 10:30:00,2.0
1967,2025-02-20 10:32:00,2.0
1968,2025-02-20 10:34:00,2.0
1969,2025-02-20 10:36:00,2.0
1970,2025-02-20 10:38:00,2.0
1971,2025-02-20 10:40:00,2.5
1972,2025-02-20 10:42:00,2.5
1973,2025-02-20 10:44:00,2.5
1974,2025-02-20 10:46:00,2.5
1975,2025-02-20 10:48:00,2.5
1976,2025-02-20 10:50:00,2.5
1977,2025-02-20 10:52:00,2.5
1978,2025-02-20 10:54:00,2.5
1979,2025-02-20 10:56:00,2.5
1980,2025-02-20 10:58:00,2.5
1981,2025-02-20 11:00:00,3.0
1982,2025-02-20 11:02:00,3.0
1983,2025-02-20 11:04:00,3.0
1984,2025-02-20 11:06:00,3.0
1985,2025-02-20 11:08:00,3.0
1986,2025-02-20 11:10:00,3.0
1987,2025-02-20 11:12:00,3.0
1988,2025-02-20 11:14:00,3.0
1989,2025-02-20 11:16:00,3.0
1990,2025-02-20 11:18:00,3.0
1991,2025-02-20 11:20:00,3.0
1992,2025-02-20 11:22:00,3.0
1993,2025-02-20 11:24:00,3.0
1994,2025-02-20 11:26:00,3.0
1995,2025-02-20 11:28:00,3.0
1996,2025-02-20 11:30:00,3.0
1997,2025-02-20 11:32:00,3.0
1998,2025-02-20 11:34:00,3.0
1999,2025-02-20 11:36:00,3.0
2000,2025-02-20 11:38:00,3.0
2001,2025-02-20 11:40:00,3.0
2002,2025-02-20 11:42:00,3.0
2003,2025-02-20 11:44:00,3.0
2004,2025-02-20 11:46:00,3.0
2005,2025-02-20 11:48:00,3.0
2006,2025-02-20 11:50:00,3.5
2007,2025-02-20 11:52:00,3.5
2008,2025-02-20 11:54:00,3.5
2009,2025-02-20 11:56:00,3.5
2010,2025-02-20 11:58:00,3.5
2011,2025-02-20 12:00:00,3.5
2012,2025-02-20 12:02:00,3.5
2013,2025-02-20 12:04:00,3.5
2014,2025-02-20 12:06:00,3.5
2015,2025-02-20 12:08:00,3.5
2016,2025-02-20 12:10:00,3.5
2017,2025-02-20 12:12:00,3.5
2018,2025-02-20 12:14:00,3.5
2019,2025-02-20 12:16:00,3.5
2020,2025-02-20 12:18:00,3.5
2021,2025-02-20 12:20:00,3.5
2022,2025-02-20 12:22:00,3.5
2023,2025-02-20 12:24:00,3.5
2024,2025-02-20 12:26:00,3.5
2025,2025-02-20 12:28:00,3.5
2026,2025-02-20 12:30:00,3.5
2027,2025-02-20 12:32:00,3.5
2028,2025-02-20 12:34:00,4.0
2029,2025-02-20 12:36:00,4.0
2030,2025-02-20 12:38:00,4.0
2031,2025-02-20 12:40:00,4.0
2032,2025-02-20 12:42:00,4.0
2033,2025-02-20 12:44:00,4.0
2034,2025-02-20 12:46:00,4.0
2035,2025-02-20 12:48:00,4.0
2036,2025-02-20 12:50:00,4.0
2037,2025-02-20 12:52:00,4.0
2038,2025-02-20 12:54:00,4.0
2039,2025-02-20 12:56:00,4.0
2040,2025-02-20 12:58:00,4.0
2041,2025-02-20 13:00:00,4.0
2042,2025-02-20 13:02:00,4.0
2043,2025-02-20 13:04:00,4.0
2044,2025-02-20 13:06:00,4.0
2045,2025-02-20 13:08:00,4.0
2046,2025-02-20 13:10:00,4.0
2047,2025-02-20 13:12:00,4.0
2048,2025-02-20 13:14:00,4.0
2049,2025-02-20 13:16:00,4.0
2050,2025-02-20 13:18:00,4.0
2051,2025-02-20 13:20:00,4.0
2052,2025-02-20 13:22:00,4.0
2053,2025-02-20 13:24:00,4.0
2054,2025-02-20 13:26:00,4.0
2055,2025-02-20 13:28:00,4.0
2056,2025-02-20 13:30:00,4.0
2057,2025-02-20 13:32:00,4.0
2058,2025-02-20 13:34:00,4.0
2059,2025-02-20 13:36:00,4.0
2060,2025-02-20 13:38:00,4.0
2061,2025-02-20 13:40:00,4.0
2062,2025-02-20 13:42:00,4.0
2063,2025-02-20 13:44:00,3.5
2064,2025-02-20 13:46:00,3.5
2065,2025-02-20 13:48:00,3.5
2066,2025-02-20 13:50:00,3.5
2067,2025-02-20 13:52:00,3.5
2068,2025-02-20 13:54:00,3.5
2069,2025-02-20 13:56:00,3.5
2070,2025-02-20 13:58:00,3.5
2071,2025-02-20 14:00:00,3.5
2072,2025-02-20 14:02:00,3.5
2073,2025-02-20 14:04:00,3.5
2074,2025-02-20 14:06:00,3.5
2075,2025-02-20 14:08:00,3.5
2076,2025-02-20 14:10:00,3.5
2077,2025-02-20 14:12:00,3.5
2078,2025-02-20 14:14:00,3.5
2079,2025-02-20 14:16:00,3.5
2080,2025-02-20 14:18:00,3.5
2081,2025-02-20 14:20:00,3.5
2082,2025-02-20 14:22:00,3.5
2083,2025-02-20 14:24:00,3.5
2084,2025-02-20 14:26:00,3.5
2085,2025-02-20 14:28:00,3.5
2086,2025-02-20 14:30:00,3.5
2087,2025-02-20 14:32:00,3.5
2088,2025-02-20 14:34:00,3.5
2089,2025-02-20 14:36:00,3.5
2090,2025-02-20 14:38:00,3.5
2091,2025-02-20 14:40:00,3.5
2092,2025-02-20 14:42:00,3.5
2093,2025-02-20 14:44:00,3.5
2094,2025-02-20 14:46:00,3.5
2095,2025-02-20 14:48:00,3.5
2096,2025-02-20 14:50:00,3.5
2097,2025-02-20 14:52:00,3.5
2098,2025-02-20 14:54:00,3.5
2099,2025-02-20 14:56:00,3.5
2100,2025-02-20 14:58:00,3.5
2101,2025-02-20 15:00:00,3.5
2102,2025-02-20 15:02:00,3.5
2103,2025-02-20 15:04:00,3.5
2104,2025-02-20 15:06:00,3.5
2105,2025-02-20 15:08:00,3.5
2106,2025-02-20 15:10:00,3.0
2107,2025-02-20 15:12:00,3.0
2108,2025-02-20 15:14:00,3.0
2109,2025-02-20 15:16:00,3.0
2110,2025-02-20 15:18:00,3.0
2111,2025-02-20 15:20:00,3.0
2112,2025-02-20 15:22:00,3.0
2113,2025-02-20 15:24:00,3.0
2114,2025-02-20 15:26:00,3.0
2115,2025-02-20 15:28:00,3.0
2116,2025-02-20 15:30:00,3.0
2117,2025-02-20 15:32:00,3.0
2118,2025-02-20 15:34:00,3.0
2119,2025-02-20 15:36:00,3.0
2120,2025-02-20 15:38:00,3.0
2121,2025-02-20 15:40:00,3.0
2122,2025-02-20 15:42:00,3.0
2123,2025-02-20 15:44:00,3.0
2124,2025-02-20 15:46:00,3.0
2125,2025-02-20 15:48:00,3.0
2126,2025-02-20 15:50:00,3.0
2127,2025-02-20 15:52:00,3.0
2128,2025-02-20 15:54:00,3.0
2129,2025-02-20 15:56:00,3.0
2130,2025-02-20 15:58:00,3.0
2131,2025-02-20 16:00:00,2.5
2132,2025-02-20 16:02:00,2.5
2133,2025-02-20 16:04:00,2.5
2134,2025-02-20 16:06:00,2.5
2135,2025-02-20 16:08:00,2.5
2136,2025-02-20 16:10:00,2.5
2137,2025-02-20 16:12:00,2.5
2138,2025-02-20 16:14:00,2.5
2139,2025-02-20 16:16:00,2.5
2140,2025-02-20 16:18:00,2.5
2141,2025-02-20 16:20:00,2.5
2142,2025-02-20 16:22:00,2.5
2143,2025-02-20 16:24:00,2.0
2144,2025-02-20 16:26:00,2.0
2145,2025-02-20 16:28:00,2.0
2146,2025-02-20 16:30:00,2.0
2147,2025-02-20 16:32:00,2.0
2148,2025-02-20 16:34:00,2.0
2149,2025-02-20 16:36:00,2.0
2150,2025-02-20 16:38:00,2.0
2151,2025-02-20 16:40:00,2.0
2152,2025-02-20 16:42:00,2.0
2153,2025-02-20 16:44:00,2.0
2154,2025-02-20 16:46:00,2.0
2155,2025-02-20 16:48:00,2.0
2156,2025-02-20 16:50:00,2.0
2157,2025-02-20 16:52:00,2.0
2158,2025-02-20 16:54:00,2.0
2159,2025-02-20 16:56:00,1.5
2160,2025-02-20 16:58:00,1.5
2161,2025-02-20 17:00:00,1.5
2162,2025-02-20 17:02:00,1.5
2163,2025-02-20 17:04:00,1.5
2164,2025-02-20 17:06:00,1.5
2165,2025-02-20 17:08:00,1.5
2166,2025-02-20 17:10:00,1.5
2167,2025-02-20 17:12:00,1.5
2168,2025-02-20 17:14:00,1.5
2169,2025-02-20 17:16:00,1.5
2170,2025-02-20 17:18:00,1.5
2171,2025-02-20 17:20:00,1.5
2172,2025-02-20 17:22:00,1.5
2173,2025-02-20 17:24:00,1.5
2174,2025-02-20 17:26:00,1.5
2175,2025-02-20 17:28:00,1.5
2176,2025-02-20 17:30:00,1.5
2177,2025-02-20 17:32:00,1.5
2178,2025-02-20 17:34:00,1.5
2179,2025-02-20 17:36:00,1.5
2180,2025-02-20 17:38:00,1.5
2181,2025-02-20 17:40:00,1.5
2182,2025-02-20 17:42:00,1.5
2183,2025-02-20 17:44:00,1.5
2184,2025-02-20 17:46:00,1.5
2185,2025-02-20 17:48:00,1.0
2186,2025-02-20 17:50:00,1.5
2187,2025-02-20 17:52:00,1.0
2188,2025-02-20 17:54:00,1.0
2189,2025-02-20 17:56:00,1.0
2190,2025-02-20 17:58:00,1.0
2191,2025-02-20 18:00:00,1.0
2192,2025-02-20 18:02:00,1.0
2193,2025-02-20 18:04:00,1.0
2194,2025-02-20 18:06:00,1.0
2195,2025-02-20 18:08:00,1.0
2196,2025-02-20 18:10:00,1.0
2197,2025-02-20 18:12:00,1.0
2198,2025-02-20 18:14:00,1.0
2199,2025-02-20 18:16:00,1.0
2200,2025-02-20 18:18:00,1.0
2201,2025-02-20 18:20:00,1.0
2202,2025-02-20 18:22:00,1.0
2203,2025-02-20 18:24:00,1.0
2204,2025-02-20 18:26:00,1.0
2205,2025-02-20 18:28:00,1.0
2206,2025-02-20 18:30:00,1.0
2207,2025-02-20 18:32:00,1.0
2208,2025-02-20 18:34:00,1.0
2209,2025-02-20 18:36:00,1.0
2210,2025-02-20 18:38:00,1.0
2211,2025-02-20 18:40:00,1.0
2212,2025-02-20 18:42:00,1.0
2213,2025-02-20 18:44:00,1.0
2214,2025-02-20 18:46:00,1.0
2215,2025-02-20 18:48:00,1.0
2216,2025-02-20 18:50:00,1.0
2217,2025-02-20 18:52:00,1.0
2218,2025-02-20 18:54:00,1.0
2219,2025-02-20 18:56:00,1.0
2220,2025-02-20 18:58:00,1.0
2221,2025-02-20 19:00:00,1.0
2222,2025-02-20 19:02:00,1.0
2223,2025-02-20 19:04:00,1.0
2224,2025-02-20 19:06:00,1.0
2225,2025-02-20 19:08:00,1.0
2226,2025-02-20 19:10:00,1.0
2227,2025-02-20 19:12:00,1.0
2228,2025-02-20 19:14:00,1.0
2229,2025-02-20 19:16:00,1.0
2230,2025-02-20 19:18:00,1.5
2231,2025-02-20 19:20:00,1.5
2232,2025-02-20 19:22:00,1.5
2233,2025-02-20 19:24:00,1.5
2234,2025-02-20 19:26:00,1.5
2235,2025-02-20 19:28:00,1.5
2236,2025-02-20 19:30:00,1.5
2237,2025-02-20 19:32:00,1.5
2238,2025-02-20 19:34:00,1.5
2239,2025-02-20 19:36:00,1.5
2240,2025-02-20 19:38:00,1.5
2241,2025-02-20 19:40:00,1.5
2242,2025-02-20 19:42:00,1.5
2243,2025-02-20 19:44:00,1.5
2244,2025-02-20 19:46:00,1.5
2245,2025-02-20 19:48:00,1.5
2246,2025-02-20 19:50:00,1.5
2247,2025-02-20 19:52:00,1.5
2248,2025-02-20 19:54:00,1.5
2249,2025-02-20 19:56:00,1.5
2250,2025-02-20 19:58:00,1.5
2251,2025-02-20 20:00:00,1.5
2252,2025-02-20 20:02:00,1.5
2253,2025-02-20 20:04:00,1.5
2254,2025-02-20 20:06:00,1.5
2255,2025-02-20 20:08:00,1.5
2256,2025-02-20 20:10:00,1.5
2257,2025-02-20 20:12:00,1.5
2258,2025-02-20 20:14:00,1.5
2259,2025-02-20 20:16:00,1.5
2260,2025-02-20 20:18:00,1.5
2261,2025-02-20 20:20:00,1.5
2262,2025-02-20 20:22:00,1.5
2263,2025-02-20 20:24:00,1.5
2264,2025-02-20 20:26:00,1.5
2265,2025-02-20 20:28:00,1.5
2266,2025-02-20 20:30:00,1.5
2267,2025-02-20 20:32:00,1.5
2268,2025-02-20 20:34:00,1.5
2269,2025-02-20 20:36:00,1.5
2270,2025-02-20 20:38:00,1.5
2271,2025-02-20 20:40:00,1.5
2272,2025-02-20 20:42:00,1.5
2273,2025-02-20 20:44:00,1.5
2274,2025-02-20 20:46:00,1.5
2275,2025-02-20 20:48:00,1.5
2276,2025-02-20 20:50:00,1.5
2277,2025-02-20 20:52:00,1.5
2278,2025-02-20 20:54:00,1.5
2279,2025-02-20 20:56:00,1.5
2280,2025-02-20 20:58:00,1.5
2281,2025-02-20 21:00:00,1.5
2282,2025-02-20 21:02:00,1.5
2283,2025-02-20 21:04:00,1.5
2284,2025-02-20 21:06:00,1.5
2285,2025-02-20 21:08:00,1.5
2286,2025-02-20 21:10:00,1.5
2287,2025-02-20 21:12:00,1.5
2288,2025-02-20 21:14:00,1.5
2289,2025-02-20 21:16:00,1.5
2290,2025-02-20 21:18:00,1.5
2291,2025-02-20 21:20:00,1.5
2292,2025-02-20 21:22:00,1.5
2293,2025-02-20 21:24:00,1.5
2294,2025-02-20 21:26:00,1.5
2295,2025-02-20 21:28:00,1.5
2296,2025-02-20 21:30:00,1.5
2297,2025-02-20 21:32:00,1.5
2298,2025-02-20 21:34:00,1.5
2299,2025-02-20 21:36:00,1.5
2300,2025-02-20 21:38:00,1.5
2301,2025-02-20 21:40:00,1.5
2302,2025-02-20 21:42:00,1.5
2303,2025-02-20 21:44:00,1.5
2304,2025-02-20 21:46:00,1.5
2305,2025-02-20 21:48:00,1.5
2306,2025-02-20 21:50:00,1.5
2307,2025-02-20 21:52:00,1.5
2308,2025-02-20 21:54:00,1.5
2309,2025-02-20 21:56:00,1.5
2310,2025-02-20 21:58:00,1.5
2311,2025-02-20 22:00:00,1.5
2312,2025-02-20 22:02:00,1.5
2313,2025-02-20 22:04:00,1.5
2314,2025-02-20 22:06:00,1.5
2315,2025-02-20 22:08:00,1.5
2316,2025-02-20 22:10:00,1.5
2317,2025-02-20 22:12:00,1.5
2318,2025-02-20 22:14:00,1.5
2319,2025-02-20 22:16:00,1.5
2320,2025-02-20 22:18:00,1.5
2321,2025-02-20 22:20:00,1.5
2322,2025-02-20 22:22:00,1.5
2323,2025-02-20 22:24:00,1.5
2324,2025-02-20 22:26:00,1.5
2325,2025-02-20 22:28:00,1.5
2326,2025-02-20 22:30:00,1.5
2327,2025-02-20 22:32:00,1.5
2328,2025-02-20 22:34:00,1.5
2329,2025-02-20 22:36:00,1.5
2330,2025-02-20 22:38:00,1.5
2331,2025-02-20 22:40:00,1.5
2332,2025-02-20 22:42:00,1.5
2333,2025-02-20 22:44:00,1.5
2334,2025-02-20 22:46:00,1.5
2335,2025-02-20 22:48:00,1.5
2336,2025-02-20 22:50:00,1.5
2337,2025-02-20 22:52:00,1.5
2338,2025-02-20 22:54:00,1.5
2339,2025-02-20 22:56:00,1.5
2340,2025-02-20 22:58:00,1.5
2341,2025-02-20 23:00:00,1.5
2342,2025-02-20 23:02:00,1.5
2343,2025-02-20 23:04:00,1.5
2344,2025-02-20 23:06:00,1.5
2345,2025-02-20 23:08:00,1.5
2346,2025-02-20 23:10:00,1.5
2347,2025-02-20 23:12:00,1.5
2348,2025-02-20 23:14:00,1.5
2349,2025-02-20 23:16:00,1.5
2350,2025-02-20 23:18:00,1.5
2351,2025-02-20 23:20:00,1.5
2352,2025-02-20 23:22:00,1.5
2353,2025-02-20 23:24:00,1.5
2354,2025-02-20 23:26:00,1.5
2355,2025-02-20 23:28:00,1.5
2356,2025-02-20 23:30:00,1.5
2357,2025-02-20 23:32:00,1.5
2358,2025-02-20 23:34:00,1.5
2359,2025-02-20 23:36:00,1.5
2360,2025-02-20 23:38:00,1.5
2361,2025-02-20 23:40:00,1.5
2362,2025-02-20 23:42:00,1.5
2363,2025-02-20 23:44:00,1.5
2364,2025-02-20 23:46:00,1.5
2365,2025-02-20 23:48:00,1.5
2366,2025-02-20 23:50:00,1.5
2367,2025-02-20 23:52:00,1.5
2368,2025-02-20 23:54:00,1.5
2369,2025-02-20 23:56:00,1.5
2370,2025-02-20 23:58:00,1.5
2371,2025-02-21 00:00:00,1.5
2372,2025-02-21 00:02:00,1.5
2373,2025-02-21 00:04:00,1.5
2374,2025-02-21 00:06:00,1.5
2375,2025-02-21 00:08:00,1.5
2376,2025-02-21 00:10:00,1.5
2377,2025-02-21 00:12:00,1.5
2378,2025-02-21 00:14:00,1.5
2379,2025-02-21 00:16:00,1.5
2380,2025-02-21 00:18:00,1.5
2381,2025-02-21 00:20:00,1.5
2382,2025-02-21 00:22:00,1.5
2383,2025-02-21 00:24:00,1.5
2384,2025-02-21 00:26:00,1.5
2385,2025-02-21 00:28:00,1.5
2386,2025-02-21 00:30:00,1.5
2387,2025-02-21 00:32:00,1.5
2388,2025-02-21 00:34:00,1.5
2389,2025-02-21 00:36:00,1.5
2390,2025-02-21 00:38:00,1.5
2391,2025-02-21 00:40:00,1.5
2392,2025-02-21 00:42:00,1.5
2393,2025-02-21 00:44:00,1.5
2394,2025-02-21 00:46:00,2.0
2395,2025-02-21 00:48:00,2.0
2396,2025-02-21 00:50:00,2.0
2397,2025-02-21 00:52:00,1.5
2398,2025-02-21 00:54:00,1.5
2399,2025-02-21 00:56:00,1.5
2400,2025-02-21 00:58:00,1.5
2401,2025-02-21 01:00:00,1.5
2402,2025-02-21 01:02:00,1.5
2403,2025-02-21 01:04:00,1.5
2404,2025-02-21 01:06:00,1.5
2405,2025-02-21 01:08:00,1.5
2406,2025-02-21 01:10:00,1.5
2407,2025-02-21 01:12:00,1.5
2408,2025-02-21 01:14:00,1.5
2409,2025-02-21 01:16:00,1.5
2410,2025-02-21 01:18:00,1.5
2411,2025-02-21 01:20:00,1.5
2412,2025-02-21 01:22:00,1.5
2413,2025-02-21 01:24:00,1.5
2414,2025-02-21 01:26:00,1.5
2415,2025-02-21 01:28:00,1.5
2416,2025-02-21 01:30:00,1.5
2417,2025-02-21 01:32:00,1.5
2418,2025-02-21 01:34:00,1.5
2419,2025-02-21 01:36:00,1.5
2420,2025-02-21 01:38:00,1.5
2421,2025-02-21 01:40:00,1.5
2422,2025-02-21 01:42:00,1.5
2423,2025-02-21 01:44:00,1.5
2424,2025-02-21 01:46:00,1.5
2425,2025-02-21 01:48:00,1.5
2426,2025-02-21 01:50:00,1.5
2427,2025-02-21 01:52:00,1.5
2428,2025-02-21 01:54:00,1.5
2429,2025-02-21 01:56:00,1.5
2430,2025-02-21 01:58:00,1.5
2431,2025-02-21 02:00:00,1.5
2432,2025-02-21 02:02:00,1.5
2433,2025-02-21 02:04:00,1.5
2434,2025-02-21 02:06:00,1.5
2435,2025-02-21 02:08:00,1.5
2436,2025-02-21 02:10:00,1.5
2437,2025-02-21 02:12:00,1.5
2438,2025-02-21 02:14:00,1.5
2439,2025-02-21 02:16:00,1.5
2440,2025-02-21 02:18:00,1.5
2441,2025-02-21 02:20:00,1.5
2442,2025-02-21 02:22:00,1.5
2443,2025-02-21 02:24:00,1.5
2444,2025-02-21 02:26:00,1.5
2445,2025-02-21 02:28:00,1.5
2446,2025-02-21 02:30:00,1.5
2447,2025-02-21 02:32:00,1.5
2448,2025-02-21 02:34:00,1.5
2449,2025-02-21 02:36:00,1.5
2450,2025-02-21 02:38:00,1.5
2451,2025-02-21 02:40:00,1.5
2452,2025-02-21 02:42:00,1.5
2453,2025-02-21 02:44:00,1.5
2454,2025-02-21 02:46:00,1.5
2455,2025-02-21 02:48:00,1.5
2456,2025-02-21 02:50:00,1.5
2457,2025-02-21 02:52:00,1.5
2458,2025-02-21 02:54:00,1.5
2459,2025-02-21 02:56:00,1.5
2460,2025-02-21 02:58:00,1.5
2461,2025-02-21 03:00:00,1.5
2462,2025-02-21 03:02:00,1.5
2463,2025-02-21 03:04:00,1.5
2464,2025-02-21 03:06:00,1.5
2465,2025-02-21 03:08:00,1.5
2466,2025-02-21 03:10:00,1.5
2467,2025-02-21 03:12:00,1.5
2468,2025-02-21 03:14:00,1.5
2469,2025-02-21 03:16:00,1.5
2470,2025-02-21 03:18:00,1.5
2471,2025-02-21 03:20:00,1.5
2472,2025-02-21 03:22:00,1.5
2473,2025-02-21 03:24:00,1.5
2474,2025-02-21 03:26:00,1.5
2475,2025-02-21 03:28:00,1.5
2476,2025-02-21 03:30:00,1.5
2477,2025-02-21 03:32:00,1.5
2478,2025-02-21 03:34:00,1.5
2479,2025-02-21 03:36:00,1.5
2480,2025-02-21 03:38:00,1.5
2481,2025-02-21 03:40:00,1.5
2482,2025-02-21 03:42:00,1.5
2483,2025-02-21 03:44:00,1.5
2484,2025-02-21 03:46:00,1.5
2485,2025-02-21 03:48:00,1.5
2486,2025-02-21 03:50:00,1.5
2487,2025-02-21 03:52:00,1.5
2488,2025-02-21 03:54:00,1.5
2489,2025-02-21 03:56:00,1.5
2490,2025-02-21 03:58:00,1.5
2491,2025-02-21 04:00:00,1.5
2492,2025-02-21 04:02:00,1.5
2493,2025-02-21 04:04:00,1.5
2494,2025-02-21 04:06:00,1.5
2495,2025-02-21 04:08:00,1.5
2496,2025-02-21 04:10:00,1.5
2497,2025-02-21 04:12:00,1.5
2498,2025-02-21 04:14:00,1.5
2499,2025-02-21 04:16:00,1.5
2500,2025-02-21 04:18:00,1.5
2501,2025-02-21 04:20:00,1.5
2502,2025-02-21 04:22:00,1.5
2503,2025-02-21 04:24:00,1.0
2504,2025-02-21 04:26:00,1.0
2505,2025-02-21 04:28:00,1.0
2506,2025-02-21 04:30:00,1.0
2507,2025-02-21 04:32:00,1.5
2508,2025-02-21 04:34:00,1.5
2509,2025-02-21 04:36:00,1.5
2510,2025-02-21 04:38:00,1.5
2511,2025-02-21 04:40:00,1.5
2512,2025-02-21 04:42:00,1.5
2513,2025-02-21 04:44:00,1.5
2514,2025-02-21 04:46:00,1.5
2515,2025-02-21 04:48:00,1.5
2516,2025-02-21 04:50:00,1.5
2517,2025-02-21 04:52:00,1.5
2518,2025-02-21 04:54:00,1.5
2519,2025-02-21 04:56:00,1.5
2520,2025-02-21 04:58:00,1.5
2521,2025-02-21 05:00:00,1.5
2522,2025-02-21 05:02:00,1.5
2523,2025-02-21 05:04:00,1.5
2524,2025-02-21 05:06:00,1.5
2525,2025-02-21 05:08:00,1.5
2526,2025-02-21 05:10:00,1.5
2527,2025-02-21 05:12:00,1.5
2528,2025-02-21 05:14:00,1.5
2529,2025-02-21 05:16:00,1.5
2530,2025-02-21 05:18:00,1.5
2531,2025-02-21 05:20:00,1.5
2532,2025-02-21 05:22:00,1.5
2533,2025-02-21 05:24:00,1.5
2534,2025-02-21 05:26:00,1.5
2535,2025-02-21 05:28:00,1.5
2536,2025-02-21 05:30:00,1.5
2537,2025-02-21 05:32:00,1.5
2538,2025-02-21 05:34:00,1.5
2539,2025-02-21 05:36:00,1.5
